route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
62879,ARR,6401,"Oldelamer - Wolvega, Station",,3,,,
62880,ARR,9211,"Hieslum - Bolsward, Busstation",,3,,,
62881,ARR,9221,"Dedgum - Bolsward, Busstation",,3,,,
62882,ARR,9191,"Burgwerd, de Opfeart - Bolsward, Busstation",,3,,,
62883,ARR,9201,"Hichtum - Bolsward, Busstation",,3,,,
62884,ARR,9171,"Schettens - Bolsward, Busstation",,3,,,
62885,ARR,9181,"Hartwerd - Bolsward, Busstation",,3,,,
62886,ARR,9151,"Schraard - Bolsward, Busstation",,3,,,
62887,ARR,9161,"Longerhouw - Bolsward, Busstation",,3,,,
62888,ARR,9131,"Waaksens - Wommels, De Terp",,3,,,
62889,ARR,9141,"Lollum - Wommels, De Terp",,3,,,
62890,ARR,8331,"Eagum - Grou, Station",,3,,,
62891,ARR,8341,"Friens - Grou, Station",,3,,,
62893,ARR,8321,"Reduzum - Grou, Station",,3,,,
62894,ARR,8271,"Winsum, Kleasterdyk - Winsum, Busstation",,3,,,
62895,ARR,8301,"Grou, Parkstraat  - Grou, Station",,3,,,
62896,ARR,8251,"Easterlittens - Winsum, Busstation",,3,,,
62897,ARR,8261,"Spannum - Winsum, Busstation",,3,,,
62898,ARR,8351,"Poppenwier - Grou, Station",,3,,,
63155,HTM,16,Wateringen - Den Haag Statenkwartier,,0,,,https://www.htm.nl/reisinformatie/tram-16
63163,HTM,1,Scheveningen Noord - Delft Tanthof,,0,,,https://www.htm.nl/reisinformatie/tram-1
62899,ARR,8352,"Poppenwier - Sneek, Busstation",,3,,,
62900,ARR,7323,"Driezum, Nijewei - Buitenpost, Station",,3,,,
62901,ARR,7322,"Driezum, Nijewei - Dokkum, Sionsberg",,3,,,
62902,ARR,7321,"Driezum, Nijewei - Dokkum, Busstation",,3,,,
62904,ARR,7312,"Oostmahorn, Esonstad - Dokkum, Sionsberg",,3,,,
62905,ARR,7311,"Oostmahorn, Esonstad - Dokkum, Busstation",,3,,,
62907,ARR,7302,"Morra - Dokkum, Sionsberg",,3,,,
62908,ARR,7301,"Morra - Dokkum, Busstation",,3,,,
62938,ARR,9341,Cornwerd - Kop Afsluitdijk,,3,,,
62939,ARR,9331,Breezanddijk - Kop Afsluitdijk,,3,,,
62959,ARR,7203,"Foudgum - Holwerd, Prov. weg",,3,,,
62960,ARR,7193,"Bornwird - Holwerd, Prov. weg",,3,,,
62961,ARR,7201,"Foudgum - Dokkum, Busstation",,3,,,
62962,ARR,7191,"Bornwird - Dokkum, Busstation",,3,,,
62963,ARR,7192,"Bornwird - Dokkum, Sionsberg",,3,,,
62964,ARR,7182,"De Falom - Dokkum, Sionsberg",,3,,,
62965,ARR,7183,"De Falom - Feanwalden, Station",,3,,,
62966,ARR,8242,"Boazum - Sneek, Busstation",,3,,,
62967,ARR,8241,"Boazum - Mantgum, Station",,3,,,
62968,ARR,8232,"Dearsum - Sneek, Busstation",,3,,,
62969,ARR,8231,"Dearsum - Mantgum, Station",,3,,,
62970,ARR,8221,"Wiuwert - Mantgum, Station",,3,,,
62971,ARR,8211,"Weidum, Sanpaed - Mantgum, Station",,3,,,
62972,ARR,8201,"Jorwert, Hoek - Mantgum, Station",,3,,,
62973,ARR,8191,"Easterwierrum - Mantgum, Station",,3,,,
62974,ARR,8182,"Raerd, Selanswei - Grou, Station",,3,,,
62975,ARR,8181,"Raerd, Selanswei - Mantgum, Station",,3,,,
62976,ARR,8681,"Rohel - Joure, Busstation",,3,,,
62977,ARR,8691,"Teroele - Joure, Busstation",,3,,,
62978,ARR,8661,"Oldeouwer - Joure, Busstation",,3,,,
62980,ARR,8721,"Ouwsterhaule - Joure, Busstation",,3,,,
62981,ARR,8731,"Akmarijp - Joure, Busstation",,3,,,
62982,ARR,8701,"Idskenhuizen - Joure, Busstation",,3,,,
62983,ARR,8711,"Langweer - Joure, Busstation",,3,,,
62984,ARR,6351,"Nijeholtpade - Wolvega, Station",,3,,,
62985,ARR,7132,"Jislum - Dokkum, Sionsberg",,3,,,
62986,ARR,8741,"Goingarijp - Joure, Busstation",,3,,,
62987,ARR,8751,"Terkaple - Joure, Busstation",,3,,,
67255,BRAVO:CXX,322,Uden - Gerwen - Eindhoven Station,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L322
5442,ARR,56,Leiden Centraal - Leimuiden,,3,,,
66759,ARR,627,Parkstad Stadion via Gracht - Rolduc,,3,,,
67049,QBUZZ,28,Meppel - Beilen,,3,,,http://qbuzz.nl/gd/lijn/d028
67051,QBUZZ,45,Middelstum - Loppersum - Spijk - Eemshaven,,3,,,http://qbuzz.nl/gd/lijn/a045
67052,QBUZZ,76,Groningen - Hoogezand,,3,,,http://qbuzz.nl/gd/lijn/g076
67053,QBUZZ,74,Veendam - Stadskanaal - Emmen,,3,,,http://qbuzz.nl/gd/lijn/g074
67090,UOV,2,Utrecht CS - Museumkwartier - Utrecht CS,,3,ffe600,000000,http://u-ov.info/lijn/u002
67091,UOV,5,Utrecht CS - Terwijde - Maarssen,,3,ffe600,000000,http://u-ov.info/lijn/u005
67092,UOV,4,Terwijde - Utrecht CS - Voordorp,,3,ffe600,000000,http://u-ov.info/lijn/u004
67093,UOV,7,Zuilen - Utrecht CS - Kanaleneiland,,3,ffe600,000000,http://u-ov.info/lijn/u007
67094,UOV,6,Overvecht-Zuid - Utrecht CS - Galgenwaard,,3,ffe600,000000,http://u-ov.info/lijn/u006
67096,UOV,8,Wilhelminapark - Utrecht CS - Lunetten,,3,ffe600,000000,http://u-ov.info/lijn/u008
67153,UOV,22,Utrecht CS - Science Park,,0,e98300,000000,http://u-ov.info/lijn/u022
67154,UOV,47,Utrecht - Houten,,3,ffe600,000000,http://u-ov.info/lijn/u047
67155,UOV,46,Nieuwegein Stadscentrum - Het Klooster,,3,ffe600,000000,http://u-ov.info/lijn/u046
67159,UOV,24,Utrecht CS - De Meern,,3,ffe600,000000,http://u-ov.info/lijn/u024
67171,GVB,N93,Centraal Station - Molenwijk,,3,,,http://www.gvb.nl/lijn/bus/293
67172,GVB,N91,Centraal Station - Nieuwendam,,3,,,http://www.gvb.nl/lijn/bus/291
67176,GVB,N84,Centraal Station - A'veen Busstation,,3,,,http://www.gvb.nl/lijn/bus/284
67177,GVB,N85,Centraal Station - Gein,,3,,,http://www.gvb.nl/lijn/bus/285
67183,GVB,N88,Centraal Station - Nieuw Sloten,,3,,,http://www.gvb.nl/lijn/bus/288
67184,GVB,N89,Centraal Station - IJburg,,3,,,http://www.gvb.nl/lijn/bus/289
67229,ARR,13,Station via Kempenaar - Batavia Stad,,3,,,
67236,ARR,8,Station - Hollandse Hout,,3,,,
67237,ARR,612,Lelystad Haven - Herman Bekius School,,3,,,
67328,ARR,84,Boxmeer - Gennep,,3,,,
67329,ARR,684,Boxmeer - Gennep,,3,,,
67330,ARR,687,Venlo - Horst,,3,,,
71263,TEXELHOPPER,28,Texel Veerhaven - Den Burg - De Koog,,3,00ccff,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H028
62044,ARR,98,Makkum - Heerenveen,,3,,,
71394,BRENG,10,Nijmegen CS - Heyendaal - CS,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X010
71395,BRENG,12,Druten - Nijmegen CS,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X012
71397,OVERAL,232,Hoorn Station - Blokker - Wervershoof - Andijk,,3,cc99ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=H232
71357,CXX,604,Ouddorp-Brielle,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z614
71358,CXX,612,Eede - Oostburg,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z612
71361,CXX,587,Strijensas-Strijen,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z587
71368,CXX,194,Zuid-Beijerland-Heinenoord,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z194
71385,CXX,220,Axel - Terneuzen,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z220
71387,CXX,225,Goes - 's-Gravenpolder - Goes,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z225
71388,CXX,168,'s-Gravendeel-Heinenoord,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z168
71393,BRAVO:CXX,321,Gemert - Eindhoven Station,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L321
71396,CXX,57,Middelburg - Vlissingen,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z057
71414,OVREGIOY,142,Nijkerk - Zeewolde - Harderwijk,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=F142
71415,OVREGIOY,143,Kampen - Dronten,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=F143
71416,OVREGIOY,149,Urk - Nagele,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=F149
71413,BRAVO:CXX,51,Eeuwsels - Helmond Station,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L051
71420,CXX,660,Terneuzen - Vlissingen,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z660
71497,CXX,680,Zwanenburg - Heemstede,,3,ffcc00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=N680
71467,CXX,202,Blaricum - Amsterdam,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=F202
71469,CXX,645,Terneuzen - Krabbendijke,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z645
71519,OVREGIOY,75,Marknesse - Steenwijk,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=Y075
71518,OVERAL,636,Aartswoud - Hoogwoud - Hoorn Station,,3,ffff00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H636
71676,EBS,378,van Amsterdam ZO naar Edam,,3,,,
71684,UOV,258,Bilthoven Station - Berg en Bosch,,3,ffe600,000000,http://u-ov.info/lijn/u258
71685,UOV,78,Ringlijn Bilthoven,,3,ffe600,000000,http://u-ov.info/lijn/u078
65446,QBUZZ,4,Beijum - Roden,,3,00bcf2,ffffff,http://qbuzz.nl/gd/lijn/g554
66733,ARR,8,Leiden Centraal - Oegstgeest Haaswijk,,3,,,
66991,ARR,428,Dinxperlo via Gendringen - Doetinchem,,3,,,
67133,UOV,38,Utrecht CS - Lage Weide - Maarssen,,3,ffe600,000000,http://u-ov.info/lijn/u038
67251,CXX,FLEX,AML-FLEX: Rijsenhout - Schiphol Rijk,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=M163
63198,GVB,51,Isolatorweg - Centraal Station,,1,FF6600,000000,http://www.gvb.nl/lijn/metro/51
62277,QBUZZ,61,Groningen - Middelstum - Uithuizen,,3,,,http://qbuzz.nl/gd/lijn/g061
63691,GVB,36,Station Sloterdijk - Buikslotermeerplein,,3,,,http://www.gvb.nl/lijn/bus/36
54255,BRAVO:ARR,301,Tilburg via Waalwijk - 's-Hertogenbosch,,3,,,
66236,EBS,34,Monster - Naaldwijk - Maassluis,,3,,,
66237,EBS,32,Delft - Naaldwijk - 's-Gravenzande,,3,,,
66238,EBS,33,Delft - Maassluis,,3,,,
66239,EBS,30,Zoetermeer - Rijswijk - Naaldwijk,,3,,,
66240,EBS,31,Den Haag - 's-Gravenzande - Hoek van Holland,,3,,,
53524,ARR,72,Minnertsga via Stiens - Leeuwarden,,3,,,
53529,ARR,603,Busstation - Friese Poort Wilaarderburen,,3,,,
53533,QBUZZ,34,Zuidwolde - Meppel,,3,,,http://qbuzz.nl/gd/lijn/d034
66242,EBS,43,Den Haag - Wassenaar - Leiden,,3,,,
62711,ARR,8001,"Blessum - Dronryp, Hoek Dronryp",,3,,,
62712,ARR,7973,"Ried - Franeker, Station",,3,,,
62857,ARR,6311,"Langelille - Wolvega, Station",,3,,,
66250,EBS,46,Den Haag - Leidschendam - Voorschoten,,3,,,
66251,EBS,45,Den Haag - Leidschendam - Leiden,,3,,,
66252,EBS,44,Den Haag - Wassenaar,,3,,,
63686,OVERAL,151,Alkmaar Station - Petten,,3,cc99ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=H151
63687,OVERAL,157,Alkmaar Station - Tuitjenhorn,,3,0000ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=H157
63689,CXX,N30,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,,3,77216f,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=M030
62399,EBS,84,Maaswijk - Metro Centrum,,3,,,
62403,RET,69,Zuidplein - Pernis,,3,,,
72570,EBS,455,Delft - Pijnacker - Zoetermeer,,3,,,
72969,ARR,667,Kerkdriel - Zaltbommel,,3,,,
62558,ARR,7052,"Hantumeruitburen - Dokkum, Sionsberg",,3,,,
62559,ARR,7051,"Hantumeruitburen - Dokkum, Busstation",,3,,,
62561,ARR,7073,"Holwerd, Veerdam - Holwerd, Prov. weg",,3,,,
62562,ARR,8872,"Reahus - Wommels, De Terp",,3,,,
62563,ARR,8871,"Reahus - Sneek, Busstation",,3,,,
62564,ARR,8862,"Lytsewierrum - Wommels, De Terp",,3,,,
62565,ARR,8861,"Lytsewierrum - Sneek, Busstation",,3,,,
62566,ARR,8901,"Loenga - Sneek, Busstation",,3,,,
62568,ARR,8882,"Rien - Wommels, De Terp",,3,,,
62633,ARR,8142,"Bears - Mantgum, Station",,3,,,
62634,ARR,8151,"Leons - Mantgum, Station",,3,,,
62635,ARR,8152,"Leons - Winsum, Busstation",,3,,,
62727,ARR,8422,"Rotstergaast - Joure, Busstation",,3,,,
62728,ARR,8431,"Haskerdijken - Heerenveen, Busstation",,3,,,
62729,ARR,8441,"Nieuwebrug - Heerenveen, Busstation",,3,,,
62730,ARR,6111,"De Tike, Dorp - Drachten, Transferium Oost",,3,,,
62731,ARR,6112,"De Tike, Dorp - Nijega, Rijksweg",,3,,,
62732,ARR,6121,"De Veenhoop - Drachten, Transferium Oost",,3,,,
62733,ARR,6122,"De Veenhoop - Akkrum, Station",,3,,,
62734,ARR,6131,"Goengahuizen - Akkrum, Station",,3,,,
62772,ARR,8372,"Sibrandabuorren - Sneek, Busstation",,3,,,
62773,ARR,8371,"Sibrandabuorren - Grou, Station",,3,,,
62774,ARR,8411,"Vegelinsoord - Heerenveen, Busstation",,3,,,
62775,ARR,8401,"Nes, De Opsteker - Akkrum, Station",,3,,,
62776,ARR,7531,"Warfstermolen, De Warf - Grijpskerk, Station",,3,,,
62777,ARR,7532,"Warfstermolen, De Warf - Buitenpost, Station",,3,,,
62778,ARR,7432,"Anjum, Nieuweweg - Dokkum, Sionsberg",,3,,,
62782,ARR,7501,Munein - Oentsjerk,,3,,,
62811,ARR,7951,"Dronryp, Breggebuorren - Dronryp, Hoek Dronryp",,3,,,
62812,ARR,7952,"Dronryp, Breggebuorren - Dronryp, Station",,3,,,
62813,ARR,7961,"Peins - Dronryp, Hoek Dronryp",,3,,,
62814,ARR,7962,"Peins - Franeker, Voorstraat",,3,,,
62815,ARR,7931,"Sint Jacobiparochie, Westhoek - Sint Annaparochie",,3,,,
66994,BRAVO:ARR,5,Centrum via CS - Heusdenhout,,3,,,
66998,BRAVO:ARR,613,Steenbergen - Wouw,,3,,,
66999,BRAVO:ARR,110,Dinteloord via Bergen op Zoom - Ossendrecht,,3,,,
67000,BRAVO:ARR,105,Bergen op Zoom - Ossendrecht,,3,,,
67001,BRAVO:ARR,106,Bergen op Zoom - Putte,,3,,,
67002,ARR,84,Drachten via Norg - Assen,,3,,,
67003,ARR,273,Minnertsga - Oudebildtzijl,,3,,,
67006,ARR,223,Heerenveen - Nij Beets,,3,,,
67007,ARR,224,Tijnje - Drachten,,3,,,
67008,ARR,216,Olderberkoop - Oosterwolde,,3,,,
67009,ARR,219,Gorredijk - Noordwolde,,3,,,
67010,ARR,23,Heerenveen via Tijnje - Drachten,,3,,,
67012,ARR,517,Wolvega via De Blesse - Steenwijk,,3,,,
67014,ARR,211,Akkrum - Nij Beets,,3,,,
67015,ARR,213,Feanwalden - Surhuisterveen,,3,,,
67016,ARR,217,Noordwolde - Oosterwolde,,3,,,
67017,ARR,584,Drachten via Veenhuizen - Assen,,3,,,
67018,ARR,212,Buitenpost - Drachten,,3,,,
67058,QBUZZ,41,Uithuizen - Appingedam (- Delfzijl),,3,,,http://qbuzz.nl/gd/lijn/g041
67061,QBUZZ,7,Station Noord - Vinkhuizen - HS - De Wijert,,3,e00000,ffffff,http://qbuzz.nl/gd/lijn/g557
67062,QBUZZ,6,Delfzijl - Appingedam - Groningen - P+R Haren,,3,c85aff,ffffff,http://qbuzz.nl/gd/lijn/g556
67066,QBUZZ,12,Winschoten - Bellingwolde (- Bad Nieuweschans),,3,,,http://qbuzz.nl/gd/lijn/g012
67069,QBUZZ,314,Drachten - Groningen,,3,,,http://qbuzz.nl/gd/lijn/h314
67072,QBUZZ,304,Drachten - Groningen,,3,,,http://qbuzz.nl/gd/lijn/h304
67073,QBUZZ,310,Veendam - Gieten - Assen,,3,,,http://qbuzz.nl/gd/lijn/g310
67076,QBUZZ,2,Zuidhorn - Reitdiep - Zernike - UMCG - Europapark,,3,8cdc32,000000,http://qbuzz.nl/gd/lijn/g502
67077,QBUZZ,160,Groningen - Eemshaven,,3,,,http://qbuzz.nl/gd/lijn/g160
67087,UOV,1,Overvecht-Noord - Utrecht CS - Hoograven,,3,ffe600,000000,http://u-ov.info/lijn/u001
67088,UOV,34,Westraven - Science Park - Amersfoort,,3,8f3f98,ffffff,http://u-ov.info/lijn/u034
67089,UOV,3,Utrecht CS - Overvecht - Zuilen - Utrecht CS,,3,ffe600,000000,http://u-ov.info/lijn/u003
62874,ARR,6301,"Langedijke - Oosterwolde, Busstation",,3,,,
1101,CXX,133,Middelburg - Oude Tonge,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z133
45231,IFF:NOORD,Stoptrein RS15,Sittard <-> Kerkrade Centrum ST32500,,2,,,
45223,IFF:NOORD,Stoptrein RS18,Heerlen <-> Maastricht Randwyck ST32000,,2,,,
34238,IFF:NSI,ICE International,Amsterdam Centraal <-> Frankfurt (M) Hbf ICE200,,2,,,
61918,IFF:RNET,Stoptrein,Dordrecht <-> Geldermalsen ST7200,,2,,,
61919,IFF:NMBS,Stoptrein,Puurs <-> Roosendaal ST2550,,2,,,
455,GVB,2,Nieuw Sloten - Centraal Station,,0,,,http://www.gvb.nl/lijn/tram/2
273,ARR,267,Ammerzoden - Zaltbommel,,3,,,
480,GVB,50,Isolatorweg - Gein,,1,187a36,ffffff,http://www.gvb.nl/lijn/metro/50
471,GVB,17,Osdorp Dijkgraafplein - Centraal Station,,0,,,http://www.gvb.nl/lijn/tram/17
40775,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Arnhem Centraal <-> Nijmegen,,3,,,
41220,IFF:NS,Sprinter,Zwolle <-> Groningen SPR8100,,2,,,
41221,IFF:RNET,Sprinter,Alphen a/d Rijn <-> Gouda SPR8600,,2,,,
24,ARR,81,Zutphen - Deventer,,3,,,
63410,HTM,12,Den Haag Duindorp - Station Den Haag HS,,0,,,https://www.htm.nl/reisinformatie/tram-12
63412,HTM,6,Den Haag Leyenburg - Leidschendam Noord,,0,,,https://www.htm.nl/reisinformatie/tram-6
63413,HTM,4,Lijn 4,,0,ef7100,000000,https://www.htm.nl/reisinformatie/tram-4
52980,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Alkmaar <-> Amsterdam Centraal,,3,,,
52988,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Alkmaar <-> Zaandam,,3,,,
45224,IFF:NOORD,Stoptrein RS12,Roermond <-> Maastricht Randwyck ST32400,,2,,,
67120,UOV,55,Utrecht - Maartensdijk,,3,ffe600,000000,http://u-ov.info/lijn/u055
67122,UOV,12,Utrecht CS - Maarssen,,3,ffe600,000000,http://u-ov.info/lijn/u012
67124,UOV,10,Lunetten - Leidsche Rijn,,3,ffe600,000000,http://u-ov.info/lijn/u010
67125,UOV,11,Maarssen - Leidsche Rijn - Overvecht,,3,ffe600,000000,http://u-ov.info/lijn/u011
67126,UOV,30,Overvecht - Science Park,,3,ffe600,000000,http://u-ov.info/lijn/u030
67127,UOV,31,IJsselstein - Science Park - Bilthoven,,3,ffe600,000000,http://u-ov.info/lijn/u031
67132,UOV,77,Nieuwegein - Utrecht CS - Bilthoven,,3,009fe3,ffffff,http://u-ov.info/lijn/u077
67137,UOV,285,Leerdam - Utrecht,,3,ffe600,000000,http://u-ov.info/lijn/u285
67338,BRENG,3,Oosterhout - Nijmegen CS,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X003
67385,NIAG,SB58,Kleve Bahnhof - Nijmegen CS - Heyendaal,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X058
67139,UOV,44,Houten - Vianen,,3,ffe600,000000,http://u-ov.info/lijn/u044
67178,GVB,N86,Centraal Station - Station Bijlmer ArenA,,3,,,http://www.gvb.nl/lijn/bus/286
67179,GVB,N87,Centraal Station - Station Bijlmer ArenA,,3,,,http://www.gvb.nl/lijn/bus/287
67180,GVB,N81,Centraal Station - Station Sloterdijk,,3,,,http://www.gvb.nl/lijn/bus/281
67181,GVB,N82,Centraal Station - Geuzenveld,,3,,,http://www.gvb.nl/lijn/bus/282
67182,GVB,N83,Centraal Station - Osdorp de Aker,,3,,,http://www.gvb.nl/lijn/bus/283
67365,ARR,8281,Midlum - Harlingen Station,,3,,,
67369,RET,611,Lijn 611,,3,,,
67372,UOV,945,U-flex Houten,,3,ffe600,000000,http://u-ov.info/lijn/u945
67375,QBUZZ,1,P+R Reitdiep - Zernike - Hoofdstation,,3,00be46,ffffff,http://qbuzz.nl/gd/lijn/g551
67376,QBUZZ,5,Annen - Haren - P+R Meerstad - Tersluis/Harkstede,,3,b400be,ffffff,http://qbuzz.nl/gd/lijn/g555
67433,ARR,6011,"Twijzelerheide - Buitenpost, Station",,3,,,
67434,ARR,7,Leiden Centraal - Zoeterwoude-Rd Grote Polder,,3,,,
67435,ARR,175,Rotterdam Alexander - Gouda,,3,,,
65637,HTM,15,Nootdorp - Kalvermarkt,,0,,,https://www.htm.nl/reisinformatie/tram-15
65638,HTM,17,Centrum - Wateringen,,0,,,https://www.htm.nl/reisinformatie/tram-17
65891,HTM,11,Scheveningen Haven - Rijswijkseplein,,0,,,https://www.htm.nl/reisinformatie/tram-11
65896,HTM,9,Vrederust -Scheveningen Noorderstrand,,0,,,https://www.htm.nl/reisinformatie/tram-9
65615,CXX,174,Uithoorn - Amstelveen KLM Hoofdkantoor,,3,afb4b9,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M174
65696,OVERAL,FLX,Overal Flex Schagen,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=H952
65697,OVERAL,FLX,Overal Flex Winkel,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=H956
65698,OVERAL,FLX,Overal Flex Anna Paulowna,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=H958
65702,OVERAL,FLX,Overal Flex Castricum,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=H964
65703,OVERAL,FLX,Overal Flex Heiloo,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=H967
65704,OVERAL,FLX,Overal Flex Alkmaar,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=H923
65715,OVERAL,FLX,Overal Flex Hoorn,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=H936
45189,IFF:NS,Intercity,Groningen <-> Amsterdam Centraal IC12600,,2,,,
45194,IFF:NS,Sprinter,Den Haag Centraal <-> Gouda Goverwelle SPR6800,,2,,,
65675,ARR,616,Sittard via Born - Obbicht,,3,,,
65789,GVB,4,Station RAI - Centraal Station,,0,,,http://www.gvb.nl/lijn/tram/4
66743,ARR,187,Leiden Centraal - Boskoop,,3,,,
67147,UOV,29,Vleuterweide - Vaartsche Rijn - Science Park,,3,ffe600,000000,http://u-ov.info/lijn/u029
66223,EBS,456,Den Haag - Naaldwijk - Schiedam,,3,,,
66233,EBS,51,Delft - Rijswijk - Den Haag,,3,,,
1453,BRENG,27,Arnhem CS - Doetinchem,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A027
66483,CXX,191,Schiphol Zuidoost - Schiphol,,3,0059ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=M191
66484,CXX,194,Schiphol P30 - Nieuw West via Badhoevedorp,,3,0059ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=M194
66485,CXX,181,Cirkellijn Schiphol [Noord - Noord via Rijk&Oost],,3,0059ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=M181
66486,CXX,180,Cirkellijn Schiphol [P30 - P30 via Oost & Rijk],,3,0059ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=M180
73315,EBS,192,Vierpolders - Brielle Centrum - Ommeloop,,3,,,
1063,BRENG,1,Oosterbeek - Velp,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A001
17725,IFF:NSI,Intercity,Amsterdam Centraal <-> Hannover Hbf IC240,,2,,,
34264,IFF:NSI,ICE International,Amsterdam Centraal <-> Frankfurt (M) Hbf ICE100,,2,,,
17795,IFF:NSI,Thalys,Paris-Nord <-> Amsterdam Centraal THA9300,,2,,,
66660,ARR,1,Venlo Station via Tegelen - Kaldenkirchen,,3,,,
66661,ARR,2,Blerick Klingerberg - Venlo Station,,3,,,
66662,ARR,3,Blerick Vossener - Venlo Station,,3,,,
66665,ARR,7,Venlo Station - Stalberg,,3,,,
66668,ARR,6,Blerick - Tegelen,,3,,,
66670,ARR,2,Roermond - Herten,,3,,,
66697,BRAVO:ARR,90,Oss - 's-Hertogenbosch,,3,,,
66698,BRAVO:ARR,96,Grave - Oss,,3,,,
66699,BRAVO:ARR,10,Maaspoort - CS,,3,,,
66700,BRAVO:ARR,130,Breda via Rijen - Gilze,,3,,,
66701,BRAVO:ARR,121,'s-Hertogenbosch - Gorinchem,,3,,,
66702,BRAVO:ARR,690,Grave - 's-Hertogenbosch,,3,,,
66726,ARR,295,Rotterdam Capelsebrug - Utrecht Jaarbeurszijde,,3,,,
66730,ARR,3,Station via Kerk en Zanen en Rijnvicus - Station.,,3,,,
66738,ARR,30,Leiden Centraal - Katwijk ESA ESTEC,,3,,,
66742,ARR,685,Oegstgeest Leidsebuurt - Den Haag Centraal,,3,,,
67606,GVB,24,VUmc - Frederiksplein,,0,,,http://www.gvb.nl/lijn/tram/24
67274,BRENG,56,Wageningen Station - Arnhem CS,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A056
67275,BRENG,51,Wageningen Station - Arnhem CS,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A051
67271,BRAVO:CXX,16,Veldhoven MMC - Eindhoven Station,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L016
67272,BRAVO:CXX,18,Bergeijk - Veldhoven - Eindhoven Station,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L018
67273,BRAVO:CXX,19,Bladel - Eersel - Eindhoven Station,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L019
67278,BRAVO:CXX,17,Eindhoven Kortonjolaan - Station,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L017
67279,BRAVO:CXX,10,Eindhoven Airport - Eindhoven Station,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L010
67280,BRAVO:CXX,11,Weert Station - Maarheeze - Eindhoven Station,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L011
66744,ARR,31,Leiden Centraal - Katwijk Boulevard-Zuid,,3,,,
66755,ARR,19,Nieuwstadt - Sittard,,3,,,
